year,circuit,overtaking_driver_number,overtaken_driver_number,overtaking_acronym,overtaken_acronym,events,clean_events
2025,Singapore,23,10,ALB,GAS,2,0
2025,Singapore,23,14,ALB,ALO,1,0
2025,Singapore,23,18,ALB,STR,2,1
2025,Singapore,23,22,ALB,TSU,1,0
2025,Singapore,23,27,ALB,HUL,3,0
2025,Singapore,23,30,ALB,LAW,1,0
2025,Singapore,23,31,ALB,OCO,2,1
2025,Singapore,23,43,ALB,COL,2,1
2025,Singapore,23,87,ALB,BEA,2,0
2025,Singapore,27,5,HUL,BOR,1,0
2025,Singapore,27,6,HUL,HAD,1,0
2025,Singapore,27,10,HUL,GAS,2,0
2025,Singapore,27,14,HUL,ALO,1,0
2025,Singapore,27,16,HUL,LEC,1,0
2025,Singapore,27,18,HUL,STR,2,0
2025,Singapore,27,22,HUL,TSU,1,0
2025,Singapore,27,23,HUL,ALB,2,0
2025,Singapore,27,30,HUL,LAW,1,0
2025,Singapore,27,31,HUL,OCO,2,0
2025,Singapore,27,43,HUL,COL,1,0
2025,Singapore,27,44,HUL,HAM,1,0
2025,Singapore,27,55,HUL,SAI,1,0
2025,Singapore,27,87,HUL,BEA,1,0
2025,Singapore,30,5,LAW,BOR,1,1
2025,Singapore,30,6,LAW,HAD,1,0
2025,Singapore,30,10,LAW,GAS,1,0
2025,Singapore,30,14,LAW,ALO,1,0
2025,Singapore,30,18,LAW,STR,1,0
2025,Singapore,30,22,LAW,TSU,1,0
2025,Singapore,30,27,LAW,HUL,2,0
2025,Singapore,30,31,LAW,OCO,1,1
2025,Singapore,30,43,LAW,COL,1,1
2025,Singapore,30,87,LAW,BEA,2,0
2025,Singapore,31,5,OCO,BOR,1,0
2025,Singapore,31,6,OCO,HAD,1,0
2025,Singapore,31,10,OCO,GAS,2,2
2025,Singapore,31,14,OCO,ALO,1,0
2025,Singapore,31,18,OCO,STR,1,0
2025,Singapore,31,22,OCO,TSU,1,1
2025,Singapore,31,23,OCO,ALB,1,0
2025,Singapore,31,27,OCO,HUL,3,1
2025,Singapore,31,30,OCO,LAW,1,0
2025,Singapore,31,43,OCO,COL,2,1
2025,Singapore,31,87,OCO,BEA,2,0
2025,Singapore,43,10,COL,GAS,1,0
2025,Singapore,43,18,COL,STR,3,1
2025,Singapore,43,23,COL,ALB,1,0
2025,Singapore,43,27,COL,HUL,1,0
2025,Singapore,43,30,COL,LAW,1,0
2025,Singapore,43,31,COL,OCO,2,1
2025,Singapore,43,55,COL,SAI,1,0
2025,Singapore,44,1,HAM,VER,1,0
2025,Singapore,44,14,HAM,ALO,1,0
2025,Singapore,44,16,HAM,LEC,2,1
2025,Singapore,44,27,HAM,HUL,1,0
2025,Singapore,55,5,SAI,BOR,2,1
2025,Singapore,55,6,SAI,HAD,2,1
2025,Singapore,55,14,SAI,ALO,1,0
2025,Singapore,55,18,SAI,STR,2,0
2025,Singapore,55,22,SAI,TSU,2,1
2025,Singapore,55,27,SAI,HUL,2,0
2025,Singapore,55,30,SAI,LAW,1,0
2025,Singapore,55,31,SAI,OCO,1,0
2025,Singapore,55,43,SAI,COL,2,1
2025,Singapore,55,87,SAI,BEA,2,0
2025,Singapore,63,4,RUS,NOR,1,0
2025,Singapore,63,81,RUS,PIA,1,0
2025,Singapore,81,1,PIA,VER,1,0
2025,Singapore,81,4,PIA,NOR,1,0
2025,Singapore,81,63,PIA,RUS,1,0
2025,Singapore,87,5,BEA,BOR,1,0
2025,Singapore,87,6,BEA,HAD,2,0
2025,Singapore,87,10,BEA,GAS,2,0
2025,Singapore,87,14,BEA,ALO,1,0
2025,Singapore,87,16,BEA,LEC,1,0
2025,Singapore,87,18,BEA,STR,2,0
2025,Singapore,87,22,BEA,TSU,1,0
2025,Singapore,87,23,BEA,ALB,2,1
2025,Singapore,87,27,BEA,HUL,1,0
2025,Singapore,87,30,BEA,LAW,2,0
2025,Singapore,87,31,BEA,OCO,2,0
2025,Singapore,87,43,BEA,COL,1,0
2025,Singapore,87,55,BEA,SAI,2,0
2025,Spa-Francorchamps,1,6,VER,HAD,1,0
2025,Spa-Francorchamps,1,22,VER,TSU,1,0
2025,Spa-Francorchamps,1,31,VER,OCO,1,0
2025,Spa-Francorchamps,1,81,VER,PIA,1,1
2025,Spa-Francorchamps,4,16,NOR,LEC,1,1
2025,Spa-Francorchamps,4,81,NOR,PIA,1,0
2025,Spa-Francorchamps,5,6,BOR,HAD,1,0
2025,Spa-Francorchamps,5,10,BOR,GAS,1,0
2025,Spa-Francorchamps,5,22,BOR,TSU,2,0
2025,Spa-Francorchamps,5,27,BOR,HUL,1,1
2025,Spa-Francorchamps,5,31,BOR,OCO,1,0
2025,Spa-Francorchamps,6,10,HAD,GAS,1,0
2025,Spa-Francorchamps,6,30,HAD,LAW,1,0
2025,Spa-Francorchamps,10,12,GAS,ANT,1,0
2025,Spa-Francorchamps,10,18,GAS,STR,1,0
2025,Spa-Francorchamps,10,22,GAS,TSU,1,0
2025,Spa-Francorchamps,10,27,GAS,HUL,1,0
2025,Spa-Francorchamps,10,43,GAS,COL,1,0
2025,Spa-Francorchamps,10,55,GAS,SAI,1,0
2025,Spa-Francorchamps,10,87,GAS,BEA,1,1
2025,Spa-Francorchamps,12,6,ANT,HAD,1,1
2025,Spa-Francorchamps,12,10,ANT,GAS,2,1
2025,Spa-Francorchamps,12,14,ANT,ALO,2,2
2025,Spa-Francorchamps,12,18,ANT,STR,2,2
2025,Spa-Francorchamps,12,27,ANT,HUL,2,1
2025,Spa-Francorchamps,12,31,ANT,OCO,2,1
2025,Spa-Francorchamps,12,43,ANT,COL,1,1
2025,Spa-Francorchamps,12,44,ANT,HAM,1,1
2025,Spa-Francorchamps,12,55,ANT,SAI,1,0
2025,Spa-Francorchamps,14,6,ALO,HAD,1,0
2025,Spa-Francorchamps,14,10,ALO,GAS,1,0
2025,Spa-Francorchamps,14,12,ALO,ANT,2,1
2025,Spa-Francorchamps,14,18,ALO,STR,3,2
2025,Spa-Francorchamps,14,31,ALO,OCO,1,0
2025,Spa-Francorchamps,14,43,ALO,COL,1,0
2025,Spa-Francorchamps,14,55,ALO,SAI,1,0
2025,Spa-Francorchamps,14,87,ALO,BEA,1,0
2025,Spa-Francorchamps,16,4,LEC,NOR,1,1
2025,Spa-Francorchamps,16,6,LEC,HAD,1,0
2025,Spa-Francorchamps,16,22,LEC,TSU,1,0
2025,Spa-Francorchamps,16,31,LEC,OCO,1,0
2025,Spa-Francorchamps,18,6,STR,HAD,1,1
2025,Spa-Francorchamps,18,10,STR,GAS,2,0
2025,Spa-Francorchamps,18,12,STR,ANT,2,1
2025,Spa-Francorchamps,18,14,STR,ALO,4,1
2025,Spa-Francorchamps,18,27,STR,HUL,2,0
2025,Spa-Francorchamps,18,31,STR,OCO,1,0
2025,Spa-Francorchamps,18,43,STR,COL,1,1
2025,Spa-Francorchamps,18,55,STR,SAI,2,1
2025,Spa-Francorchamps,22,5,TSU,BOR,1,0
2025,Spa-Francorchamps,22,10,TSU,GAS,1,0
2025,Spa-Francorchamps,22,23,TSU,ALB,1,0
2025,Spa-Francorchamps,22,27,TSU,HUL,1,0
2025,Spa-Francorchamps,23,10,ALB,GAS,1,0
2025,Spa-Francorchamps,23,31,ALB,OCO,1,0
2025,Spa-Francorchamps,23,44,ALB,HAM,1,1
2025,Spa-Francorchamps,27,5,HUL,BOR,1,1
2025,Spa-Francorchamps,27,6,HUL,HAD,1,0
2025,Spa-Francorchamps,27,10,HUL,GAS,2,0
2025,Spa-Francorchamps,27,12,HUL,ANT,1,0
2025,Spa-Francorchamps,27,18,HUL,STR,2,1
2025,Spa-Francorchamps,27,22,HUL,TSU,1,1
2025,Spa-Francorchamps,27,31,HUL,OCO,2,1
2025,Spa-Francorchamps,27,43,HUL,COL,1,0
2025,Spa-Francorchamps,27,55,HUL,SAI,1,0
2025,Spa-Francorchamps,27,87,HUL,BEA,1,0
2025,Spa-Francorchamps,30,6,LAW,HAD,2,1
2025,Spa-Francorchamps,30,10,LAW,GAS,1,0
2025,Spa-Francorchamps,30,22,LAW,TSU,1,0
2025,Spa-Francorchamps,30,31,LAW,OCO,1,0
2025,Spa-Francorchamps,30,44,LAW,HAM,1,0
2025,Spa-Francorchamps,31,6,OCO,HAD,1,0
2025,Spa-Francorchamps,31,12,OCO,ANT,2,1
2025,Spa-Francorchamps,31,14,OCO,ALO,1,0
2025,Spa-Francorchamps,31,16,OCO,LEC,1,0
2025,Spa-Francorchamps,31,27,OCO,HUL,1,0
2025,Spa-Francorchamps,31,43,OCO,COL,1,0
2025,Spa-Francorchamps,31,55,OCO,SAI,2,0
2025,Spa-Francorchamps,31,87,OCO,BEA,1,0
2025,Spa-Francorchamps,43,6,COL,HAD,1,1
2025,Spa-Francorchamps,43,10,COL,GAS,2,1
2025,Spa-Francorchamps,43,27,COL,HUL,1,0
2025,Spa-Francorchamps,43,31,COL,OCO,1,0
2025,Spa-Francorchamps,43,44,COL,HAM,2,1
2025,Spa-Francorchamps,44,5,HAM,BOR,1,0
2025,Spa-Francorchamps,44,10,HAM,GAS,2,1
2025,Spa-Francorchamps,44,12,HAM,ANT,2,1
2025,Spa-Francorchamps,44,18,HAM,STR,2,1
2025,Spa-Francorchamps,44,23,HAM,ALB,2,2
2025,Spa-Francorchamps,44,27,HAM,HUL,2,2
2025,Spa-Francorchamps,44,30,HAM,LAW,2,0
2025,Spa-Francorchamps,44,31,HAM,OCO,1,0
2025,Spa-Francorchamps,44,43,HAM,COL,3,2
2025,Spa-Francorchamps,44,55,HAM,SAI,2,1
2025,Spa-Francorchamps,44,87,HAM,BEA,1,0
2025,Spa-Francorchamps,55,6,SAI,HAD,1,1
2025,Spa-Francorchamps,55,10,SAI,GAS,1,0
2025,Spa-Francorchamps,55,18,SAI,STR,2,2
2025,Spa-Francorchamps,55,27,SAI,HUL,1,0
2025,Spa-Francorchamps,55,31,SAI,OCO,2,0
2025,Spa-Francorchamps,55,43,SAI,COL,1,0
2025,Spa-Francorchamps,63,6,RUS,HAD,1,0
2025,Spa-Francorchamps,63,10,RUS,GAS,1,0
2025,Spa-Francorchamps,63,22,RUS,TSU,1,0
2025,Spa-Francorchamps,63,23,RUS,ALB,1,1
2025,Spa-Francorchamps,63,31,RUS,OCO,1,0
2025,Spa-Francorchamps,81,4,PIA,NOR,2,1
2025,Spa-Francorchamps,87,6,BEA,HAD,1,0
2025,Spa-Francorchamps,87,14,BEA,ALO,1,1
2025,Spa-Francorchamps,87,22,BEA,TSU,1,1
2025,Spa-Francorchamps,87,27,BEA,HUL,1,0
2025,Spa-Francorchamps,87,31,BEA,OCO,2,1
2025,Spielberg,1,30,VER,LAW,1,0
2025,Spielberg,4,16,NOR,LEC,1,0
2025,Spielberg,4,44,NOR,HAM,1,0
2025,Spielberg,4,81,NOR,PIA,3,1
2025,Spielberg,5,1,BOR,VER,1,0
2025,Spielberg,5,6,BOR,HAD,2,1
2025,Spielberg,5,10,BOR,GAS,3,1
2025,Spielberg,5,14,BOR,ALO,2,1
2025,Spielberg,5,18,BOR,STR,1,0
2025,Spielberg,5,23,BOR,ALB,1,0
2025,Spielberg,5,27,BOR,HUL,1,1
2025,Spielberg,5,30,BOR,LAW,2,1
2025,Spielberg,5,31,BOR,OCO,1,0
2025,Spielberg,5,63,BOR,RUS,2,0
2025,Spielberg,5,87,BOR,BEA,1,1
2025,Spielberg,6,1,HAD,VER,1,0
2025,Spielberg,6,5,HAD,BOR,2,0
2025,Spielberg,6,10,HAD,GAS,1,0
2025,Spielberg,6,12,HAD,ANT,1,0
2025,Spielberg,6,18,HAD,STR,3,3
2025,Spielberg,6,22,HAD,TSU,3,0
2025,Spielberg,6,27,HAD,HUL,3,0
2025,Spielberg,6,31,HAD,OCO,2,0
2025,Spielberg,6,43,HAD,COL,2,1
2025,Spielberg,6,63,HAD,RUS,1,0
2025,Spielberg,6,87,HAD,BEA,2,0
2025,Spielberg,10,1,GAS,VER,1,0
2025,Spielberg,10,5,GAS,BOR,3,0
2025,Spielberg,10,6,GAS,HAD,1,0
2025,Spielberg,10,12,GAS,ANT,1,0
2025,Spielberg,10,14,GAS,ALO,1,0
2025,Spielberg,10,18,GAS,STR,2,0
2025,Spielberg,10,22,GAS,TSU,1,0
2025,Spielberg,10,23,GAS,ALB,1,1
2025,Spielberg,10,30,GAS,LAW,2,0
2025,Spielberg,10,31,GAS,OCO,1,0
2025,Spielberg,10,43,GAS,COL,2,0
2025,Spielberg,10,87,GAS,BEA,1,1
2025,Spielberg,14,1,ALO,VER,1,0
2025,Spielberg,14,5,ALO,BOR,3,1
2025,Spielberg,14,10,ALO,GAS,2,0
2025,Spielberg,14,12,ALO,ANT,1,0
2025,Spielberg,14,16,ALO,LEC,1,0
2025,Spielberg,14,23,ALO,ALB,1,0
2025,Spielberg,14,27,ALO,HUL,1,0
2025,Spielberg,14,30,ALO,LAW,1,0
2025,Spielberg,14,31,ALO,OCO,1,0
2025,Spielberg,14,43,ALO,COL,1,1
2025,Spielberg,14,44,ALO,HAM,1,0
2025,Spielberg,14,63,ALO,RUS,2,0
2025,Spielberg,14,87,ALO,BEA,1,0
2025,Spielberg,16,4,LEC,NOR,1,0
2025,Spielberg,16,14,LEC,ALO,1,1
2025,Spielberg,16,30,LEC,LAW,1,1
2025,Spielberg,16,44,LEC,HAM,2,0
2025,Spielberg,16,81,LEC,PIA,1,0
2025,Spielberg,18,1,STR,VER,1,0
2025,Spielberg,18,5,STR,BOR,1,0
2025,Spielberg,18,6,STR,HAD,3,2
2025,Spielberg,18,10,STR,GAS,2,0
2025,Spielberg,18,12,STR,ANT,1,0
2025,Spielberg,18,22,STR,TSU,4,0
2025,Spielberg,18,31,STR,OCO,2,1
2025,Spielberg,18,43,STR,COL,4,2
2025,Spielberg,18,87,STR,BEA,2,0
2025,Spielberg,22,1,TSU,VER,1,0
2025,Spielberg,22,6,TSU,HAD,3,0
2025,Spielberg,22,10,TSU,GAS,1,0
2025,Spielberg,22,12,TSU,ANT,1,0
2025,Spielberg,22,18,TSU,STR,4,1
2025,Spielberg,22,31,TSU,OCO,2,0
2025,Spielberg,22,43,TSU,COL,4,0
2025,Spielberg,22,87,TSU,BEA,1,0
2025,Spielberg,23,1,ALB,VER,1,0
2025,Spielberg,23,5,ALB,BOR,1,0
2025,Spielberg,23,10,ALB,GAS,1,1
2025,Spielberg,23,12,ALB,ANT,1,0
2025,Spielberg,23,14,ALB,ALO,1,0
2025,Spielberg,23,30,ALB,LAW,1,0
2025,Spielberg,27,1,HUL,VER,1,0
2025,Spielberg,27,5,HUL,BOR,1,0
2025,Spielberg,27,6,HUL,HAD,4,2
2025,Spielberg,27,10,HUL,GAS,1,1
2025,Spielberg,27,12,HUL,ANT,1,0
2025,Spielberg,27,14,HUL,ALO,1,0
2025,Spielberg,27,18,HUL,STR,1,0
2025,Spielberg,27,22,HUL,TSU,1,0
2025,Spielberg,27,23,HUL,ALB,1,1
2025,Spielberg,27,30,HUL,LAW,1,0
2025,Spielberg,27,31,HUL,OCO,2,0
2025,Spielberg,27,43,HUL,COL,1,0
2025,Spielberg,27,55,HUL,SAI,1,0
2025,Spielberg,27,87,HUL,BEA,3,2
2025,Spielberg,30,1,LAW,VER,1,0
2025,Spielberg,30,5,LAW,BOR,2,0
2025,Spielberg,30,10,LAW,GAS,2,0
2025,Spielberg,30,14,LAW,ALO,1,0
2025,Spielberg,30,16,LAW,LEC,1,0
2025,Spielberg,30,23,LAW,ALB,1,0
2025,Spielberg,30,27,LAW,HUL,1,0
2025,Spielberg,30,31,LAW,OCO,1,0
2025,Spielberg,30,44,LAW,HAM,1,0
2025,Spielberg,30,63,LAW,RUS,2,0
2025,Spielberg,30,87,LAW,BEA,1,0
2025,Spielberg,31,1,OCO,VER,1,0
2025,Spielberg,31,5,OCO,BOR,1,0
2025,Spielberg,31,6,OCO,HAD,2,1
2025,Spielberg,31,10,OCO,GAS,2,1
2025,Spielberg,31,12,OCO,ANT,1,0
2025,Spielberg,31,14,OCO,ALO,1,0
2025,Spielberg,31,18,OCO,STR,3,2
2025,Spielberg,31,22,OCO,TSU,2,0
2025,Spielberg,31,23,OCO,ALB,1,0
